X_id,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,geometry
840,GO-20161855287,1476763200000,2016,October,18,Tuesday,292,D23,Shooting,1,West Humber-Clairville,1,West Humber-Clairville (1),"{'type': 'MultiPoint', 'coordinates': [[-79.600101961, 43.747051661]]}"
841,GO-20161888229,1477281600000,2016,October,24,Monday,298,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),"{'type': 'MultiPoint', 'coordinates': [[-79.556367434, 43.69952556]]}"
842,GO-20161907779,1477540800000,2016,October,27,Thursday,301,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,135,Morningside (135),"{'type': 'MultiPoint', 'coordinates': [[-79.205648619, 43.764061994]]}"
843,GO-20161966289,1478318400000,2016,November,5,Saturday,310,D14,Other,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),"{'type': 'MultiPoint', 'coordinates': [[-79.41261043, 43.6554690990001]]}"
844,GO-20162051533,1479445200000,2016,November,18,Friday,323,D33,Shooting,43,Victoria Village,43,Victoria Village (43),"{'type': 'MultiPoint', 'coordinates': [[-79.31351755, 43.725971945]]}"
845,GO-20162055725,1479531600000,2016,November,19,Saturday,324,D31,Shooting,24,Black Creek,24,Black Creek (24),"{'type': 'MultiPoint', 'coordinates': [[-79.518741914, 43.7692318860001]]}"
846,GO-20162106299,1480222800000,2016,November,27,Sunday,332,D55,Shooting,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.35305357, 43.6620511040001]]}"
847,GO-20162138470,1480741200000,2016,December,3,Saturday,338,D32,Other,33,Clanton Park,33,Clanton Park (33),"{'type': 'MultiPoint', 'coordinates': [[-79.4415517209999, 43.75063577]]}"
848,GO-20162148586,1480827600000,2016,December,4,Sunday,339,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.52425741, 43.755857587]]}"
849,GO-20162172757,1481086800000,2016,December,7,Wednesday,342,D54,Shooting,58,Old East York,58,Old East York (58),"{'type': 'MultiPoint', 'coordinates': [[-79.3427250249999, 43.693737007]]}"
850,GO-20162210973,1481691600000,2016,December,14,Wednesday,349,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),"{'type': 'MultiPoint', 'coordinates': [[-79.2196862879999, 43.745017486]]}"
851,GO-20162229166,1481864400000,2016,December,16,Friday,351,D14,Stabbing,83,Dufferin Grove,83,Dufferin Grove (83),"{'type': 'MultiPoint', 'coordinates': [[-79.431673523, 43.6527371010001]]}"
852,GO-20162233489,1481950800000,2016,December,17,Saturday,352,D12,Shooting,113,Weston,113,Weston (113),"{'type': 'MultiPoint', 'coordinates': [[-79.517741052, 43.7005962650001]]}"
853,GO-20162242930,1482037200000,2016,December,18,Sunday,353,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),"{'type': 'MultiPoint', 'coordinates': [[-79.548667041, 43.7013188550001]]}"
854,GO-20162276833,1482555600000,2016,December,24,Saturday,359,D51,Stabbing,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.3700991539999, 43.6561628950001]]}"
855,GO-201743106,1483851600000,2017,January,8,Sunday,8,D51,Shooting,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.367927255, 43.654851894]]}"
856,GO-2017137133,1485147600000,2017,January,23,Monday,23,D31,Shooting,21,Humber Summit,21,Humber Summit (21),"{'type': 'MultiPoint', 'coordinates': [[-79.569165116, 43.756247107]]}"
857,GO-2017163412,1485406800000,2017,January,26,Thursday,26,D22,Other,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17),"{'type': 'MultiPoint', 'coordinates': [[-79.51581405, 43.612079813]]}"
858,GO-2017189239,1485752400000,2017,January,30,Monday,30,D51,Shooting,72,Regent Park,72,Regent Park (72),"{'type': 'MultiPoint', 'coordinates': [[-79.3614897629999, 43.663158802]]}"
859,GO-2017186988,1485752400000,2017,January,30,Monday,30,D51,Shooting,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.3710657509999, 43.651601191]]}"
860,GO-2017202856,1485925200000,2017,February,1,Wednesday,32,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.517043612, 43.754831783]]}"
861,GO-2017222142,1486270800000,2017,February,5,Sunday,36,D54,Shooting,66,Danforth,66,Danforth (66),"{'type': 'MultiPoint', 'coordinates': [[-79.3429772119999, 43.6827991860001]]}"
862,GO-2017233897,1486357200000,2017,February,6,Monday,37,D32,Other,37,Willowdale West,37,Willowdale West (37),"{'type': 'MultiPoint', 'coordinates': [[-79.415559957, 43.7749108960001]]}"
863,GO-2017233559,1486357200000,2017,February,6,Monday,37,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),"{'type': 'MultiPoint', 'coordinates': [[-79.552332026, 43.716576331]]}"
864,GO-2017291986,1487221200000,2017,February,16,Thursday,47,D54,Other,54,O'Connor-Parkview,54,O'Connor-Parkview (54),"{'type': 'MultiPoint', 'coordinates': [[-79.299457758, 43.7028615]]}"
865,GO-2017352942,1487998800000,2017,February,25,Saturday,56,D53,Shooting,55,Thorncliffe Park,55,Thorncliffe Park (55),"{'type': 'MultiPoint', 'coordinates': [[-79.341340324, 43.707951979]]}"
866,GO-2017402242,1488603600000,2017,March,4,Saturday,63,D55,Other,68,North Riverdale,68,North Riverdale (68),"{'type': 'MultiPoint', 'coordinates': [[-79.35544607, 43.665465607]]}"
867,GO-2017468897,1489636800000,2017,March,16,Thursday,75,D42,Shooting,144,Morningside Heights,131,Rouge (131),"{'type': 'MultiPoint', 'coordinates': [[-79.1846536909999, 43.8101956960001]]}"
868,GO-2017486409,1489809600000,2017,March,18,Saturday,77,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),"{'type': 'MultiPoint', 'coordinates': [[-79.2954584619999, 43.7016856050001]]}"
869,GO-2017564412,1490932800000,2017,March,31,Friday,90,D11,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),"{'type': 'MultiPoint', 'coordinates': [[-79.521354075, 43.6917948820001]]}"
870,GO-2017662074,1492142400000,2017,April,14,Friday,104,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),"{'type': 'MultiPoint', 'coordinates': [[-79.330945777, 43.7974712880001]]}"
871,GO-2017674351,1492142400000,2017,April,14,Friday,104,D55,Shooting,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.3435836789999, 43.66028211]]}"
872,GO-2017703097,1492747200000,2017,April,21,Friday,111,D13,Shooting,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),"{'type': 'MultiPoint', 'coordinates': [[-79.45109888, 43.697904263]]}"
873,GO-2017904599,1495425600000,2017,May,22,Monday,142,D55,Shooting,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.345182483, 43.6670942270001]]}"
874,GO-2017904599,1495425600000,2017,May,22,Monday,142,D55,Other,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.345182483, 43.6670942270001]]}"
875,GO-20171007434,1496808000000,2017,June,7,Wednesday,158,D12,Other,110,Keelesdale-Eglinton West,112,Beechborough-Greenbrook (112),"{'type': 'MultiPoint', 'coordinates': [[-79.482751088, 43.688324993]]}"
876,GO-20171035511,1497153600000,2017,June,11,Sunday,162,D31,Shooting,22,Humbermede,22,Humbermede (22),"{'type': 'MultiPoint', 'coordinates': [[-79.5572452869999, 43.747713682]]}"
877,GO-20171118832,1498190400000,2017,June,23,Friday,174,D11,Stabbing,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93),"{'type': 'MultiPoint', 'coordinates': [[-79.442302422, 43.6689814210001]]}"
878,GO-20171184598,1498968000000,2017,July,2,Sunday,183,D51,Shooting,72,Regent Park,72,Regent Park (72),"{'type': 'MultiPoint', 'coordinates': [[-79.364773159, 43.6604503]]}"
879,GO-20171319697,1500782400000,2017,July,23,Sunday,204,D42,Shooting,144,Morningside Heights,131,Rouge (131),"{'type': 'MultiPoint', 'coordinates': [[-79.2025175919999, 43.814550524]]}"
880,GO-20171319697,1500782400000,2017,July,23,Sunday,204,D42,Shooting,144,Morningside Heights,131,Rouge (131),"{'type': 'MultiPoint', 'coordinates': [[-79.2025175919999, 43.814550524]]}"
881,GO-20171323827,1500782400000,2017,July,23,Sunday,204,D42,Shooting,146,Malvern East,132,Malvern (132),"{'type': 'MultiPoint', 'coordinates': [[-79.210814883, 43.809880606]]}"
882,GO-20171371751,1501387200000,2017,July,30,Sunday,211,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),"{'type': 'MultiPoint', 'coordinates': [[-79.452396919, 43.714348256]]}"
883,GO-20171378728,1501473600000,2017,July,31,Monday,212,D51,Shooting,73,Moss Park,73,Moss Park (73),"{'type': 'MultiPoint', 'coordinates': [[-79.369449053, 43.654522394]]}"
884,GO-20171377317,1501473600000,2017,July,31,Monday,212,D54,Stabbing,57,Broadview North,57,Broadview North (57),"{'type': 'MultiPoint', 'coordinates': [[-79.353649111, 43.689501095]]}"
885,GO-20171379055,1501560000000,2017,August,1,Tuesday,213,D13,Shooting,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106),"{'type': 'MultiPoint', 'coordinates': [[-79.4199282279999, 43.687150608]]}"
886,GO-20171499040,1502942400000,2017,August,17,Thursday,229,D31,Stabbing,27,York University Heights,27,York University Heights (27),"{'type': 'MultiPoint', 'coordinates': [[-79.5079017199999, 43.759287785]]}"
887,GO-20171503946,1503201600000,2017,August,20,Sunday,232,D14,Shooting,79,University,79,University (79),"{'type': 'MultiPoint', 'coordinates': [[-79.406471633, 43.656715498]]}"
888,GO-20171516247,1503374400000,2017,August,22,Tuesday,234,D31,Stabbing,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),"{'type': 'MultiPoint', 'coordinates': [[-79.5178214109999, 43.75021208]]}"
889,GO-20171578601,1504152000000,2017,August,31,Thursday,243,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),"{'type': 'MultiPoint', 'coordinates': [[-79.5141279429999, 43.720642146]]}"
890,GO-20171592166,1504324800000,2017,September,2,Saturday,245,D23,Shooting,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),"{'type': 'MultiPoint', 'coordinates': [[-79.549328772, 43.727296229]]}"
891,GO-20171593482,1504670400000,2017,September,6,Wednesday,249,D43,Stabbing,138,Eglinton East,138,Eglinton East (138),"{'type': 'MultiPoint', 'coordinates': [[-79.2455200479999, 43.7394476790001]]}"
892,GO-20171640198,1505016000000,2017,September,10,Sunday,253,D41,Stabbing,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122),"{'type': 'MultiPoint', 'coordinates': [[-79.264472482, 43.6981728280001]]}"
893,GO-20171661261,1505275200000,2017,September,13,Wednesday,256,D33,Stabbing,53,Henry Farm,53,Henry Farm (53),"{'type': 'MultiPoint', 'coordinates': [[-79.3431761589999, 43.7694362170001]]}"
894,GO-20171663919,1505361600000,2017,September,14,Thursday,257,D41,Shooting,126,Dorset Park,126,Dorset Park (126),"{'type': 'MultiPoint', 'coordinates': [[-79.285320191, 43.768522035]]}"
895,GO-20171677843,1505534400000,2017,September,16,Saturday,259,D51,Shooting,72,Regent Park,72,Regent Park (72),"{'type': 'MultiPoint', 'coordinates': [[-79.360315364, 43.6634226030001]]}"
896,GO-20171682920,1505534400000,2017,September,16,Saturday,259,D52,Shooting,164,Wellington Place,77,Waterfront Communities-The Island (77),"{'type': 'MultiPoint', 'coordinates': [[-79.38635254, 43.648000387]]}"
897,GO-20171770154,1506657600000,2017,September,29,Friday,272,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),"{'type': 'MultiPoint', 'coordinates': [[-79.5141279429999, 43.720642146]]}"
898,GO-20171778161,1506830400000,2017,October,1,Sunday,274,D51,Shooting,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.3505867649999, 43.6430468820001]]}"
899,GO-20171778161,1506830400000,2017,October,1,Sunday,274,D51,Shooting,70,South Riverdale,70,South Riverdale (70),"{'type': 'MultiPoint', 'coordinates': [[-79.3505867649999, 43.6430468820001]]}"
900,GO-20171798506,1507089600000,2017,October,4,Wednesday,277,D23,Other,4,Rexdale-Kipling,4,Rexdale-Kipling (4),"{'type': 'MultiPoint', 'coordinates': [[-79.569084477, 43.7241850510001]]}"
901,GO-20171807017,1507176000000,2017,October,5,Thursday,278,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),"{'type': 'MultiPoint', 'coordinates': [[-79.547345965, 43.6946207820001]]}"
902,GO-20171821632,1507348800000,2017,October,7,Saturday,280,D54,Stabbing,60,Woodbine-Lumsden,60,Woodbine-Lumsden (60),"{'type': 'MultiPoint', 'coordinates': [[-79.315939843, 43.697523205]]}"
903,GO-20171828016,1507435200000,2017,October,8,Sunday,281,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),"{'type': 'MultiPoint', 'coordinates': [[-79.552216845, 43.698725767]]}"
904,GO-20171856631,1507867200000,2017,October,13,Friday,286,D14,Other,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),"{'type': 'MultiPoint', 'coordinates': [[-79.425427828, 43.6677598150001]]}"
905,GO-20171864268,1507953600000,2017,October,14,Saturday,287,D31,Shooting,21,Humber Summit,21,Humber Summit (21),"{'type': 'MultiPoint', 'coordinates': [[-79.552933794, 43.7514449870001]]}"
906,GO-20171897265,1508472000000,2017,October,20,Friday,293,D53,Stabbing,55,Thorncliffe Park,55,Thorncliffe Park (55),"{'type': 'MultiPoint', 'coordinates': [[-79.346615022, 43.70323439]]}"
907,GO-20171954551,1509163200000,2017,October,28,Saturday,301,D54,Stabbing,43,Victoria Village,43,Victoria Village (43),"{'type': 'MultiPoint', 'coordinates': [[-79.304971757, 43.7160061710001]]}"
908,GO-20172057548,1510549200000,2017,November,13,Monday,317,D51,Shooting,72,Regent Park,72,Regent Park (72),"{'type': 'MultiPoint', 'coordinates': [[-79.366004857, 43.6594343990001]]}"
909,GO-20172060242,1510635600000,2017,November,14,Tuesday,318,D12,Stabbing,113,Weston,113,Weston (113),"{'type': 'MultiPoint', 'coordinates': [[-79.519389152, 43.7010384650001]]}"
910,GO-20173043943,1511240400000,2017,November,21,Tuesday,325,D42,Shooting,144,Morningside Heights,131,Rouge (131),"{'type': 'MultiPoint', 'coordinates': [[-79.2025175919999, 43.814550524]]}"
911,GO-20173095559,1511931600000,2017,November,29,Wednesday,333,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),"{'type': 'MultiPoint', 'coordinates': [[-79.38138385, 43.6667933060001]]}"
912,GO-20173121720,1512363600000,2017,December,4,Monday,338,D43,Shooting,139,Scarborough Village,139,Scarborough Village (139),"{'type': 'MultiPoint', 'coordinates': [[-79.224670975, 43.740665284]]}"
913,GO-20173140530,1512536400000,2017,December,6,Wednesday,340,D43,Other,133,Centennial Scarborough,133,Centennial Scarborough (133),"{'type': 'MultiPoint', 'coordinates': [[-79.1505342299999, 43.77645848]]}"
914,GO-20173181653,1513054800000,2017,December,12,Tuesday,346,D42,Other,146,Malvern East,132,Malvern (132),"{'type': 'MultiPoint', 'coordinates': [[-79.211198385, 43.8118543190001]]}"
915,GO-20173201016,1513314000000,2017,December,15,Friday,349,D33,Other,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),"{'type': 'MultiPoint', 'coordinates': [[-79.3821813179999, 43.7579124900001]]}"
916,GO-20173201016,1513314000000,2017,December,15,Friday,349,D33,Other,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40),"{'type': 'MultiPoint', 'coordinates': [[-79.3821813179999, 43.7579124900001]]}"
917,GO-20173205177,1513400400000,2017,December,16,Saturday,350,D51,Shooting,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77),"{'type': 'MultiPoint', 'coordinates': [[-79.3707737509999, 43.6478452870001]]}"
918,GO-2018104863,1514696400000,2017,December,31,Sunday,365,D53,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),"{'type': 'MultiPoint', 'coordinates': [[-79.341340324, 43.707951979]]}"
919,GO-2018104863,1514696400000,2017,December,31,Sunday,365,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),"{'type': 'MultiPoint', 'coordinates': [[-79.341340324, 43.707951979]]}"
920,GO-201817532,1514955600000,2018,January,3,Wednesday,3,D23,Other,7,Willowridge-Martingrove-Richview,7,Willowridge-Martingrove-Richview (7),"{'type': 'MultiPoint', 'coordinates': [[-79.56317419, 43.681502048]]}"
921,GO-201854152,1515474000000,2018,January,9,Tuesday,9,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),"{'type': 'MultiPoint', 'coordinates': [[-79.517334267, 43.6946139770001]]}"
922,GO-2018113424,1516338000000,2018,January,19,Friday,19,D22,Shooting,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),"{'type': 'MultiPoint', 'coordinates': [[-79.5691028909999, 43.6592311300001]]}"
923,GO-2018113424,1516338000000,2018,January,19,Friday,19,D22,Shooting,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11),"{'type': 'MultiPoint', 'coordinates': [[-79.5691028909999, 43.6592311300001]]}"
924,GO-2018183793,1517202000000,2018,January,29,Monday,29,D51,Stabbing,167,Church-Wellesley,75,Church-Yonge Corridor (75),"{'type': 'MultiPoint', 'coordinates': [[-79.384562747, 43.664920404]]}"
925,GO-2018249547,1518066000000,2018,February,8,Thursday,39,D33,Shooting,52,Bayview Village,52,Bayview Village (52),"{'type': 'MultiPoint', 'coordinates': [[-79.387402889, 43.780729998]]}"
926,GO-2018289167,1518670800000,2018,February,15,Thursday,46,D43,Shooting,133,Centennial Scarborough,133,Centennial Scarborough (133),"{'type': 'MultiPoint', 'coordinates': [[-79.172460917, 43.7821846860001]]}"
927,GO-2018366454,1519621200000,2018,February,26,Monday,57,D13,Other,96,Casa Loma,96,Casa Loma (96),"{'type': 'MultiPoint', 'coordinates': [[-79.417096537, 43.6800921220001]]}"
928,GO-2018393677,1519966800000,2018,March,2,Friday,61,D31,Shooting,24,Black Creek,24,Black Creek (24),"{'type': 'MultiPoint', 'coordinates': [[-79.520358713, 43.768821184]]}"
929,GO-2018413955,1520312400000,2018,March,6,Tuesday,65,D33,Stabbing,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45),"{'type': 'MultiPoint', 'coordinates': [[-79.3471286559999, 43.7617662150001]]}"
930,GO-2018444497,1520658000000,2018,March,10,Saturday,69,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),"{'type': 'MultiPoint', 'coordinates': [[-79.588139369, 43.746318473]]}"
931,GO-2018484039,1521172800000,2018,March,16,Friday,75,D23,Shooting,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8),"{'type': 'MultiPoint', 'coordinates': [[-79.517334267, 43.6946139770001]]}"
932,GO-2018489653,1521259200000,2018,March,17,Saturday,76,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),"{'type': 'MultiPoint', 'coordinates': [[-79.455463406, 43.7176525560001]]}"
933,GO-2018489653,1521259200000,2018,March,17,Saturday,76,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),"{'type': 'MultiPoint', 'coordinates': [[-79.455463406, 43.7176525560001]]}"
934,GO-2018619032,1522987200000,2018,April,6,Friday,96,D41,Shooting,119,Wexford/Maryvale,119,Wexford/Maryvale (119),"{'type': 'MultiPoint', 'coordinates': [[-79.318085772, 43.764524722]]}"
935,GO-2018661938,1523160000000,2018,April,8,Sunday,98,D41,Other,119,Wexford/Maryvale,119,Wexford/Maryvale (119),"{'type': 'MultiPoint', 'coordinates': [[-79.307970477, 43.7443510320001]]}"
936,GO-2018639035,1523332800000,2018,April,10,Tuesday,100,D54,Stabbing,58,Old East York,58,Old East York (58),"{'type': 'MultiPoint', 'coordinates': [[-79.343113025, 43.6947351060001]]}"
937,GO-2018711594,1524283200000,2018,April,21,Saturday,111,D41,Stabbing,124,Kennedy Park,124,Kennedy Park (124),"{'type': 'MultiPoint', 'coordinates': [[-79.2524867239999, 43.7277791880001]]}"
938,GO-2018725711,1524456000000,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),"{'type': 'MultiPoint', 'coordinates': [[-79.410534307, 43.7599784880001]]}"
939,GO-2018725711,1524456000000,2018,April,23,Monday,113,D32,Other,153,Avondale,51,Willowdale East (51),"{'type': 'MultiPoint', 'coordinates': [[-79.410534307, 43.7599784880001]]}"
